deal_id;deal_name;company;owner;hubspot_owner_id;stage;amount_usd;close_date;days_in_stage;last_activity_date;last_activity_days_ago;Risk_>45_days;Risk_>60_days;Risk_>90_days;last_activity_type;region;product_line;industry;forecast_category;probability;contact_count;email_log_count;task_count;meeting_count;engagement_score;source;google_deal_type;deal_created_date;last_modified_date;invoice_date;invoice_amount_usd; invoice_amount_local ;currency;payment_status;payment_date;payment_method;days_overdue;invoice_type;tax_id;margin_percent
D-2721;Deal 321 - Opportunity;Client_321;Pedro Gonzalez;HO-9904;Closed Won;59430;4/05/26;0;26/03/26;55;si;no;si;Meeting;Colombia;Support;Technology;Closed Won;100;0;19;15;3;27;Referral;Partner Opportunity;25/12/25;24/04/26;25/06/26;59430,4;61267,86;CLP;Pending;0;Cash;0;Product;TAX-757286;47
D-2722;Deal 322 - Opportunity;Client_322;Carlos Ruiz;HO-1902;Proposal;74314;12/06/26;7;8/05/26;12;no;no;si;Call;Chile;Support;Technology;Best Case;77;11;1;4;0;85;Referral;N/A;3/02/26;29/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2723;Deal 323 - Opportunity;Client_323;Carlos Ruiz;HO-3906;Discovery;142234;28/07/26;85;5/04/26;45;no;no;si;Proposal Sent;Peru;Consulting;Manufacturing;Pipeline;19;14;23;18;5;4;Inbound;Google Marketing;28/01/26;27/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2724;Deal 324 - Opportunity;Client_324;Maria Lopez;HO-6393;Qualification;35194;16/06/26;89;25/03/26;56;si;no;si;Task;Venezuela;Support;Retail;Pipeline;29;13;16;6;3;78;Inbound;Google Cloud;25/11/25;4/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2725;Deal 325 - Opportunity;Client_325;Roberto Sanchez;HO-6185;Proposal;192327;14/07/26;37;22/04/26;28;no;no;si;Demo;Peru;Consulting;Government;Best Case;85;8;16;18;9;45;Partner;N/A;27/11/25;19/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2726;Deal 326 - Opportunity;Client_326;Catalina Reyes;HO-8616;Discovery;114616;1/07/26;1;12/05/26;8;no;no;si;Email;Bolivia;Hardware;Legal;Pipeline;19;3;23;6;9;53;Event;Google Cloud;25/01/26;28/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2727;Deal 327 - Opportunity;Client_327;Pedro Gonzalez;HO-6307;Qualification;89838;13/06/26;40;30/04/26;20;no;no;si;Demo;Colombia;Hardware;Government;Pipeline;50;0;3;10;5;50;Existing Client;N/A;13/04/26;28/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2728;Deal 328 - Opportunity;Client_328;Ana Silva;HO-9797;Negotiation;133993;24/06/26;20;9/04/26;41;no;no;si;Meeting;Ecuador;Consulting;Energy;Best Case;48;10;14;13;0;66;Sales Development;N/A;30/01/26;15/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2729;Deal 329 - Opportunity;Client_329;Pedro Gonzalez;HO-9753;Negotiation;47764;26/05/26;44;25/04/26;25;no;no;si;Proposal Sent;Ecuador;Services;Retail;Best Case;57;5;18;19;6;23;Referral;Google Cloud;1/02/26;5/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2730;Deal 330 - Opportunity;Client_330;Carlos Ruiz;HO-4541;Proposal;72114;22/06/26;58;27/03/26;54;si;no;si;Task;Argentina;Consulting;Retail;Best Case;67;9;5;3;5;100;Inbound;Google Workspace;28/03/26;22/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2731;Deal 331 - Opportunity;Client_331;Catalina Reyes;HO-6363;Qualification;63056;25/07/26;112;16/04/26;34;no;no;si;Task;Paraguay;Hardware;Healthcare;Pipeline;40;4;24;3;8;86;Partner;Google Workspace;11/04/26;21/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2732;Deal 332 - Opportunity;Client_332;Roberto Sanchez;HO-2689;Negotiation;271300;15/06/26;60;24/03/26;57;si;no;si;Email;Peru;Cloud Solutions;Technology;Best Case;45;9;0;18;4;81;Partner;Google Marketing;28/02/26;8/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2733;Deal 333 - Opportunity;Client_333;Roberto Sanchez;HO-9422;Discovery;32447;29/06/26;36;12/05/26;8;no;no;si;Email;Ecuador;Consulting;Insurance;Pipeline;14;3;6;17;5;70;Sales Development;Google Marketing;15/03/26;21/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2734;Deal 334 - Opportunity;Client_334;Luis Vargas;HO-1475;Qualification;30670;13/07/26;57;16/05/26;4;no;no;si;Call;Chile;Hardware;Retail;Pipeline;35;15;28;1;1;49;Inbound;Google Cloud;1/01/26;25/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2735;Deal 335 - Opportunity;Client_335;Catalina Reyes;HO-3159;Negotiation;14140;30/05/26;119;1/04/26;49;si;no;si;Meeting;Ecuador;Services;Logistics;Best Case;74;2;26;14;1;58;Sales Development;Partner Opportunity;21/12/25;6/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2736;Deal 336 - Opportunity;Client_336;Sofia Martinez;HO-8426;Discovery;13666;8/08/26;111;24/03/26;57;si;no;si;Task;Argentina;Services;Telecom;Pipeline;20;15;0;2;7;14;Sales Development;Partner Opportunity;23/12/25;27/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2737;Deal 337 - Opportunity;Client_337;Ana Silva;HO-2162;Qualification;86991;29/07/26;14;29/04/26;21;no;no;si;Demo;Mexico;Support;Retail;Pipeline;47;9;17;14;6;75;Event;Google Workspace;17/02/26;15/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2738;Deal 338 - Opportunity;Client_338;Catalina Reyes;HO-6606;Discovery;253689;16/07/26;101;22/04/26;28;no;no;si;Demo;Venezuela;Cloud Solutions;Logistics;Pipeline;28;7;5;2;9;62;Inbound;N/A;23/12/25;30/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2739;Deal 339 - Opportunity;Client_339;Catalina Reyes;HO-6364;Discovery;52676;1/08/26;105;11/04/26;39;no;no;si;Meeting;Mexico;Services;Telecom;Pipeline;13;15;20;1;1;27;Partner;N/A;20/04/26;2/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2740;Deal 340 - Opportunity;Client_340;Inactive User;HO-6187;Qualification;46632;15/07/26;58;30/01/26;110;si;si;si;Call;Mexico;Consulting;Education;Pipeline;44;9;18;9;6;91;Sales Development;Google Cloud;22/11/25;20/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2741;Deal 341 - Opportunity;Client_341;Roberto Sanchez;HO-6885;Discovery;81368;22/06/26;1;4/04/26;46;si;no;si;Demo;Venezuela;Hardware;Technology;Pipeline;27;3;27;9;0;30;Event;N/A;10/01/26;10/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2742;Deal 342 - Opportunity;Client_342;Diego Morales;HO-7301;Proposal;110490;10/06/26;61;11/05/26;9;no;no;si;Call;Venezuela;Consulting;Telecom;Best Case;81;11;26;13;2;36;Existing Client;Google Workspace;17/03/26;20/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2743;Deal 343 - Opportunity;Client_343;Unassigned;;Negotiation;38382;2/06/26;11;1/03/26;80;si;si;si;Proposal Sent;Colombia;Hardware;Government;Best Case;67;13;27;14;9;54;Referral;Google Workspace;25/12/25;18/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2744;Deal 344 - Opportunity;Client_344;Catalina Reyes;HO-4878;Discovery;49047;19/06/26;74;18/04/26;32;no;no;si;Proposal Sent;Venezuela;Services;Healthcare;Pipeline;29;8;13;17;9;46;Inbound;Google Cloud;26/11/25;20/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2745;Deal 345 - Opportunity;Client_345;Maria Lopez;HO-9574;Negotiation;154514;11/06/26;60;16/04/26;34;no;no;si;Email;Bolivia;Cloud Solutions;Manufacturing;Best Case;73;2;7;15;10;94;Existing Client;Google Cloud;3/12/25;30/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2746;Deal 346 - Opportunity;Client_346;Carlos Ruiz;HO-7897;Proposal;65427;29/06/26;74;3/04/26;47;si;no;si;Task;Ecuador;Support;Financial;Best Case;76;11;30;9;4;21;Inbound;N/A;2/02/26;4/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2747;Deal 347 - Opportunity;Client_347;Luis Vargas;HO-1447;Discovery;137966;31/07/26;38;29/03/26;52;si;no;si;Proposal Sent;Colombia;Consulting;Legal;Pipeline;11;9;15;2;2;64;Inbound;Google Marketing;15/02/26;12/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2748;Deal 348 - Opportunity;Client_348;Luis Vargas;HO-8317;Discovery;39724;16/08/26;76;2/04/26;48;si;no;si;Call;Argentina;Cloud Solutions;Government;Pipeline;15;11;25;5;4;100;Existing Client;Google Workspace;17/12/25;9/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2749;Deal 349 - Opportunity;Client_349;Carlos Ruiz;HO-4898;Proposal;146749;30/06/26;97;23/04/26;27;no;no;si;Meeting;Ecuador;Cloud Solutions;Manufacturing;Best Case;64;14;23;20;2;26;Referral;Google Marketing;7/04/26;9/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2750;Deal 350 - Opportunity;Client_350;Maria Lopez;HO-4828;Qualification;99491;9/07/26;96;1/04/26;49;si;no;si;Demo;Colombia;Hardware;Energy;Pipeline;34;12;21;12;7;33;Partner;N/A;30/12/25;20/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2751;Deal 351 - Opportunity;Client_351;Catalina Reyes;HO-6797;Proposal;55282;5/06/26;118;15/04/26;35;no;no;si;Proposal Sent;Venezuela;Services;Education;Best Case;61;13;19;20;4;42;Sales Development;Google Marketing;26/03/26;4/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2752;Deal 352 - Opportunity;Client_352;Diego Morales;HO-3947;Proposal;130626;11/06/26;67;28/04/26;22;no;no;si;Proposal Sent;Bolivia;Hardware;Government;Best Case;84;10;17;0;10;1;Inbound;Google Cloud;5/01/26;14/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2753;Deal 353 - Opportunity;Client_353;Catalina Reyes;HO-1931;Qualification;103924;11/06/26;4;10/04/26;40;no;no;si;Email;Ecuador;Hardware;Government;Pipeline;31;6;30;19;10;15;Existing Client;Google Cloud;29/03/26;27/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2754;Deal 354 - Opportunity;Client_354;Diego Morales;HO-8429;Discovery;77954;18/07/26;85;21/03/26;60;si;no;si;Email;Mexico;Cloud Solutions;Government;Pipeline;19;8;24;13;10;98;Sales Development;Google Marketing;10/03/26;1/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2755;Deal 355 - Opportunity;Client_355;Unassigned;;Qualification;41997;25/06/26;105;28/01/26;112;si;si;si;Call;Colombia;Consulting;Telecom;Pipeline;26;14;2;15;3;78;Event;Google Workspace;16/12/25;14/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2756;Deal 356 - Opportunity;Client_356;Inactive User;HO-2194;Proposal;101727;14/07/26;34;23/02/26;86;si;si;si;Email;Venezuela;Hardware;Legal;Best Case;74;2;18;8;7;2;Event;Google Workspace;20/04/26;22/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2757;Deal 357 - Opportunity;Client_357;Unassigned;;Negotiation;12386;30/06/26;1;25/11/25;176;si;si;si;Proposal Sent;Venezuela;Services;Manufacturing;Best Case;65;15;15;13;6;93;Inbound;N/A;22/02/26;20/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2758;Deal 358 - Opportunity;Client_358;Catalina Reyes;HO-1904;Negotiation;62720;15/06/26;88;30/04/26;20;no;no;si;Meeting;Peru;Support;Education;Best Case;62;2;11;17;5;10;Event;Google Marketing;28/02/26;9/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2759;Deal 359 - Opportunity;Client_359;Diego Morales;HO-2390;Qualification;94621;19/07/26;89;27/04/26;23;no;no;si;Meeting;Chile;Services;Government;Pipeline;28;14;23;6;2;4;Partner;Google Cloud;18/02/26;19/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2760;Deal 360 - Opportunity;Client_360;Roberto Sanchez;HO-6533;Negotiation;127831;26/05/26;5;28/04/26;22;no;no;si;Email;Argentina;Consulting;Education;Best Case;68;1;12;3;3;83;Existing Client;N/A;24/12/25;21/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2761;Deal 361 - Opportunity;Client_361;Roberto Sanchez;HO-8720;Negotiation;44935;3/06/26;63;8/04/26;42;no;no;si;Email;Mexico;Support;Healthcare;Best Case;42;1;7;20;2;1;Partner;Google Cloud;1/02/26;29/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2762;Deal 362 - Opportunity;Client_362;Catalina Reyes;HO-4613;Negotiation;67896;1/06/26;64;11/04/26;39;no;no;si;Demo;Mexico;Support;Retail;Best Case;46;2;25;6;6;43;Existing Client;Partner Opportunity;27/01/26;13/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2763;Deal 363 - Opportunity;Client_363;Roberto Sanchez;HO-3314;Negotiation;51243;15/06/26;9;12/05/26;8;no;no;si;Task;Mexico;Services;Healthcare;Best Case;51;13;5;11;8;21;Event;Google Workspace;23/11/25;18/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2764;Deal 364 - Opportunity;Client_364;Inactive User;HO-5648;Negotiation;88658;25/05/26;1;4/02/26;105;si;si;si;Email;Venezuela;Hardware;Financial;Best Case;45;13;22;15;2;26;Partner;Google Marketing;8/12/25;22/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2765;Deal 365 - Opportunity;Client_365;Sofia Martinez;HO-6699;Negotiation;94732;4/07/26;106;30/03/26;51;si;no;si;Task;Colombia;Support;Manufacturing;Best Case;45;13;0;17;3;24;Inbound;N/A;27/03/26;11/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2766;Deal 366 - Opportunity;Client_366;Roberto Sanchez;HO-3444;Negotiation;67124;11/06/26;7;7/05/26;13;no;no;si;Email;Paraguay;Hardware;Energy;Best Case;53;15;15;5;2;85;Inbound;Google Cloud;17/01/26;2/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2767;Deal 367 - Opportunity;Client_367;Luis Vargas;HO-3881;Closed Lost;96507;16/05/26;0;21/03/26;60;si;no;si;Demo;Ecuador;Support;Energy;Closed Lost;0;5;25;0;7;65;Inbound;Google Cloud;19/02/26;4/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2768;Deal 368 - Opportunity;Client_368;Ana Silva;HO-4731;Proposal;137222;13/06/26;100;12/05/26;8;no;no;si;Task;Venezuela;Hardware;Government;Best Case;70;3;7;13;3;48;Partner;Google Cloud;21/12/25;13/04/26;14/06/26;42842,36;41115,14;USD;Pending;0;Bank Transfer;0;Product;TAX-493914;36,1
D-2769;Deal 369 - Opportunity;Client_369;Diego Morales;HO-4181;Proposal;41432;22/06/26;18;20/04/26;30;no;no;si;Proposal Sent;Mexico;Hardware;Legal;Best Case;72;11;8;6;5;16;Inbound;N/A;5/04/26;3/05/26;30/06/26;14632,35;14393,89;USD;Paid;22/08/26;Check;0;Product;TAX-814982;46,2
D-2770;Deal 370 - Opportunity;Client_370;Inactive User;HO-3568;Discovery;41791;3/07/26;114;5/01/26;135;si;si;si;Demo;Bolivia;Consulting;Telecom;Pipeline;20;5;18;17;3;11;Event;N/A;16/12/25;26/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2771;Deal 371 - Opportunity;Client_371;Catalina Reyes;HO-4643;Negotiation;19070;9/06/26;42;22/04/26;28;no;no;si;Demo;Bolivia;Services;Financial;Best Case;55;4;29;18;0;53;Inbound;Google Cloud;21/12/25;4/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2772;Deal 372 - Opportunity;Client_372;Carlos Ruiz;HO-9114;Proposal;11640;13/07/26;106;13/05/26;7;no;no;si;Meeting;Venezuela;Support;Telecom;Best Case;85;7;2;17;0;88;Existing Client;Partner Opportunity;24/02/26;12/05/26;19/07/26;4049,77;4094,64;USD;Paid;17/08/26;Check;0;Product;TAX-945435;18,5
D-2773;Deal 373 - Opportunity;Client_373;Pedro Gonzalez;HO-1399;Proposal;55694;14/07/26;59;26/03/26;55;si;no;si;Demo;Peru;Cloud Solutions;Energy;Best Case;65;14;14;4;6;23;Sales Development;Partner Opportunity;20/04/26;26/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2774;Deal 374 - Opportunity;Client_374;Diego Morales;HO-4393;Qualification;71471;26/06/26;90;10/04/26;40;no;no;si;Demo;Ecuador;Support;Financial;Pipeline;49;2;19;10;0;65;Existing Client;Google Marketing;7/04/26;13/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2775;Deal 375 - Opportunity;Client_375;Catalina Reyes;HO-4354;Discovery;16407;3/08/26;9;14/04/26;36;no;no;si;Proposal Sent;Colombia;Services;Logistics;Pipeline;27;4;10;7;8;14;Existing Client;Partner Opportunity;23/11/25;26/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2776;Deal 376 - Opportunity;Client_376;Pedro Gonzalez;HO-2038;Negotiation;38708;7/07/26;55;2/05/26;18;no;no;si;Email;Chile;Services;Logistics;Best Case;72;11;11;14;7;64;Referral;Google Cloud;21/12/25;5/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2777;Deal 377 - Opportunity;Client_377;Roberto Sanchez;HO-4085;Qualification;173629;8/08/26;89;29/03/26;52;si;no;si;Email;Argentina;Consulting;Legal;Pipeline;46;14;2;2;6;22;Sales Development;Google Cloud;24/03/26;10/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2778;Deal 378 - Opportunity;Client_378;Sofia Martinez;HO-9870;Proposal;18142;31/05/26;38;23/04/26;27;no;no;si;Proposal Sent;Bolivia;Hardware;Healthcare;Best Case;80;4;15;11;6;56;Existing Client;Google Cloud;5/02/26;8/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2779;Deal 379 - Opportunity;Client_379;Unassigned;;Qualification;83302;30/06/26;84;12/01/26;128;si;si;si;Meeting;Chile;Support;Insurance;Pipeline;43;14;14;9;9;16;Sales Development;Google Workspace;13/02/26;6/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2780;Deal 380 - Opportunity;Client_380;Luis Vargas;HO-9770;Qualification;53050;18/07/26;119;9/05/26;11;no;no;si;Proposal Sent;Colombia;Hardware;Logistics;Pipeline;30;9;5;5;10;19;Partner;Google Workspace;22/03/26;18/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2781;Deal 381 - Opportunity;Client_381;Sofia Martinez;HO-6633;Discovery;20635;3/08/26;5;7/04/26;43;no;no;si;Task;Bolivia;Services;Logistics;Pipeline;27;4;11;14;8;20;Referral;Google Marketing;20/03/26;23/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2782;Deal 382 - Opportunity;Client_382;Unassigned;;Negotiation;109060;25/05/26;95;27/11/25;174;si;si;si;Task;Bolivia;Hardware;Energy;Best Case;49;9;15;9;9;85;Partner;N/A;28/12/25;29/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2783;Deal 383 - Opportunity;Client_383;Catalina Reyes;HO-8306;Proposal;99907;31/05/26;52;10/04/26;40;no;no;si;Call;Colombia;Hardware;Insurance;Best Case;69;11;2;10;0;77;Existing Client;Google Workspace;22/11/25;17/04/26;2/06/26;30485,32;31860,39;USD;Partial;0;Credit Card;0;Product;TAX-486326;30,8
D-2784;Deal 384 - Opportunity;Client_384;Luis Vargas;HO-7462;Proposal;310178;12/07/26;86;14/05/26;6;no;no;si;Demo;Chile;Cloud Solutions;Retail;Best Case;74;6;15;10;9;77;Referral;Google Cloud;18/01/26;25/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
